dist_id,district,sped_pp_diff,model_4_diff_total,model_4_diff_pp,ell_funding,sparsity_funding,model_4_total_funding,model_4_local_share_total,model_4_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_4_pp_funding,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,model_4_state_diff_total,model_4_state_diff_pp,sped_pp_funding,sped_model_4_pp,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
4720,HOLLY SPRINGS,-10.797927461139807,596418.5899999999,581.8717951219505,26400,0,7901175,2133317.25,5627.178292682926,2801950,7304756.41,7126.591619512195,5614588,1690168.41,2606961.5039999997,1690168.41,1025,5.711054768038826,5870114,5726.940487804878,5477.646829268293,6259883,6107.202926829268,17,75,87,90,88,68,73,85,63,71,96,86,72,43,0.43,342,22,15,0,23,5,5,5,65,5,25,0,40,0,5,191,93105768,5233731.99,HOLLY SPRIN,179.47647879972698,0.32899999999999996,4063947.91,930.405556,128,55,10,440.75,337.22499999999997,93105.768,90.83489560975607,3652921.496,3563.825849756098,4569714.59,4458.258136585366,11722253,11436,5233731,5106,Town,88900,36744,977384,314546.69534688,162627,1648.9447902439026,0,51.25,6150000,460800,412500,102000,975300,528900,15375,205200,7708.463414634146,2606961.5039999997,2133317.25,2081.2851219512195,5767857.75,-3100414.74,5106.079990243903,-3024.7948682926835,-492025.25,-480.02463414634167,5064.165803108808,5053.367875647668,713.6623830899149,1200,486.3376169100851,475.5175438596491,600,124.4824561403509
2611,HOLMES CONSOL,921.9748427672957,2084492.721196521,819.3760696527206,6000,249941.33719652158,19405175.57719652,3548827.856,6232.841085375991,2800195,17320682.856,6808.444518867924,13771855,3548827.856,3548827.856,4145763.87,2544,3.362543650442076,13537544,5321.361635220126,5413.465015723271,15354681,6035.645047169812,101,188,176,170,203,134,161,223,174,202,213,220,188,182,0.5658,878,5,5,0,29,32,5,24,90,5,32,0,91,0,5,312,126743852,6609648.9,HOLMES CONS,756.5701042023762,0.433,20286509.1,2157.23261,210,98,10,1439.3952,1101.552,126743.852,49.820696540880505,11805853.144,4640.665544025157,11208917.13,4406.020884433962,22281977,8758,6609648,2598,Rural,60400,21504,1299812,731409.31790552,344157,1394.9795031446542,0.016374563495579243,127.2,15264000,756000,735000,102000,1593000,1727274.24,38160,526800,7627.820588520644,3548827.856,5239397.40584306,1394.9795031446542,15856347.72119652,-3060821.044,2598.132429245283,-1203.152926100629,501666.7211965192,197.19603820617886,4087.4591194968552,5009.433962264151,508.1365547873996,1200,691.8634452126005,391.9783599088838,600,208.02164009111618
2700,HUMPHREYS COUNTY,792.1835748792273,178400.8751225304,147.80519894161534,0,153293.75512252958,9789436.31512253,2416598.5760000004,6108.399121062576,2802040,9611035.44,7962.746843413422,7387242,2223793.44,2416598.5760000004,2223793.44,1207,2.883267672983574,7296613,6045.246893123446,6120.333057166528,8236272,6823.754763877382,0,78,63,66,105,56,79,108,106,114,121,123,95,68,0.6359,641,0,5,0,5,5,5,21,67,5,22,0,62,5,5,210,86307092,3266347.3,HUMPHREYS C,418.6222497861288,0.433,4763728.07,1194.56182,134,58,15,767.5313,522.631,86307.092,71.50546147473074,5819673.424,4821.601842584921,6012478.5600000005,4981.340977630489,11539812,9560,3266347,2706,Town,69100,28962,906418,367458.94291916,234793,1842.413786246893,0.02116732327016426,60.35,7242000,482400,435000,153000,1070400,921037.5599999999,18105,384600,8110.552042355037,2416598.5760000004,2643147.8050830835,2002.1529212924609,7372837.7391225295,-849748.7239999995,2706.1700911350454,-704.0171698425845,-863434.2608774705,-715.3556428148058,4378.830917874396,5171.014492753623,478.75434255145035,1200,721.2456574485497,366.29173166926677,600,233.70826833073323
2900,ITAWAMBA COUNTY,2135.5696551724136,941138.4519999996,278.8558376296296,26400,0,25888980,4626134.5479999995,6300.102356148148,2802100,24947841.548,7391.953051259259,20321707,4626134.5479999995,4626134.5479999995,6117476.4,3375,6.33538802246196,19941628,5908.630518518518,6021.246518518518,22657320,6713.28,0,283,271,256,248,258,227,249,285,268,234,269,230,217,0.1791,972,22,42,0,30,34,5,22,127,5,288,5,157,5,5,727,165219091,7590614.85,ITAWAMBA CO,532.7219087503436,0.159,7372394.53,3113.61667,314,396,15,604.4625,536.625,165219.091,48.953804740740736,18031185.452,5342.573467259259,16539843.6,4900.6944,30673522,9088,7590614,2249,Rural,87600,44567,2705112,991291.2717994,431103,1370.7065327407406,0,168.75,20250000,1130400,2970000,153000,4253400,725355,50625,583200,7670.808888888889,4626134.5479999995,6990024.600000001,1370.7065327407406,21262845.452,-2964480.302,2249.0710666666664,-878.3645339259258,-1394474.5480000004,-413.1776438518518,3731.1889655172413,5866.758620689655,1639.9549546901587,1200,-439.95495469015873,443.5216049382716,600,156.4783950617284
3000,JACKSON COUNTY,1376.7736593059935,4349334.75,488.3600662474737,228000,0,63297417.36,16684565.715999998,5233.870609027622,2802160,58948082.61,6618.9178767123285,45308724,13639358.61,16684565.715999998,13639358.61,8906,17.340467993401976,44651755,5013.671120592859,5087.438131596677,50516143,5672.147204132046,0,622,676,645,613,664,642,690,709,713,791,697,686,589,0.1588,1959,190,123,0,102,48,14,37,212,36,224,5,457,5,5,1263,595877347,39052547.89,JACKSON COU,513.5962883694212,0.152,19167342.79,8023.70787,771,451,46,1414.2728,1353.712,595877.347,66.90740478329215,33831577.284,3798.7398701998654,36876784.39,4140.667459016394,90772163,10192,39052547,4384,Rural,146700,56700,4881551,2579227.0511712,675496,1531.4797451156526,0,445.3,53436000,2775600,3382500,469200,6627300,1697127.3599999999,133590,1175400,7107.277942959802,16684565.715999998,17090302.687200002,1873.4073339321803,46612851.644,-22367982.174000002,4384.970569279138,-2511.5632353469573,-3903291.3559999987,-438.2765951044239,3849.8036277602523,5226.577287066246,1823.7125476578492,1200,-623.7125476578492,344.8167432363451,600,255.18325676365492
2520,JACKSON PUBLIC,545.4277191372184,15606965.010000005,834.1509893105294,498000,0,140320568.4,35388877.888000004,5608.321245964725,2802190,124713603.39,6665.612153393907,95857473,28856130.39,35388877.888000004,28856130.39,18710,179.73901008717698,97624406,5217.766221272047,5123.328327097809,106874557,5712.162319615179,800,1273,1357,1325,1473,1134,1365,1361,1046,1280,1775,1560,1339,1336,0.5392,5053,415,191,5,249,84,18,347,373,29,383,5,485,5,5,2181,1263888496,96927943.61,JACKSON PUB,104.09537690746866,0.401,67919104.22,16679.1833,1107,1028,44,10088.432,7502.71,1263888.496,67.55149631213256,71485679.11199999,3820.720422875467,78018426.61,4169.878493319081,208700557,11154,96927943,5180,City,89100,38399,10955513,5655999.46667,1437620,1542.2838262960984,0,935.5,112260000,3985200,7710000,448800,12144000,12106118.4,280650,3031800,7499.763142704436,35388877.888000004,37886553.468,1891.4418967397116,104931690.512,-61539065.721999995,5180.542149118119,-3289.1002523784073,-1942866.4880000055,-103.84107365045384,5027.770995869665,5573.1987150068835,560.6420766547269,1200,639.3579233452731,284.50821294280627,600,315.49178705719373
3300,JEFF DAVIS COUNTY,974.0090497737556,313799.9197750818,254.08900386646383,6000,146416.54977508195,9571700.149775082,2584359.0404392723,5657.766080433854,2802250,9257900.23,7496.275489878542,7115815,2142085.23,2990386.364,2142085.23,1235,3.02406815418243,6801130,5506.987854251012,5761.793522267207,7933649,6424.007287449393,0,91,106,80,112,83,95,91,89,92,107,92,99,85,0.3773,508,5,18,0,14,5,5,5,58,5,30,5,71,5,0,209,106799513,5841123.54,JEFF DAVIS,408.39026669816826,0.37200000000000005,7500445.03,1128.20879,143,68,10,465.9655,459.4200000000001,106799.513,86.47733846153847,4943262.636,4002.641810526315,5791563.77,4689.525319838056,14068598,11391,5841123,4729,Rural,94600,32116,911544,373889.82572456,250985,1734.481967611336,0.0197593184581757,61.75,7410000,514800,510000,102000,1126800,559158.6,18525,304800,7750.364493745006,2990386.364,2584359.0404392723,2092.5984133111515,6987341.10933581,-3256764.4995607277,4729.654688259109,-2637.0562749479577,-946307.89066419,-766.2412070155387,4124.633484162896,5098.6425339366515,802.3980868209342,1200,397.60191317906583,494.06496062992125,600,105.93503937007875
3200,JEFFERSON COUNTY,438.81159420289896,591826.216086138,556.7509088298575,0,188484.26808613824,8186151.388086138,1518493.172,6272.491266308691,2802220,7594325.172,7144.238167450611,6075832,1518493.172,1518493.172,1829017.53,1063,2.044774724268764,5866334,5518.658513640639,5715.740357478833,6774139,6372.661335841956,38,83,81,72,73,69,82,79,74,79,100,90,56,66,0.5077,392,0,16,0,15,5,0,5,16,5,23,0,53,0,0,140,54231899,3264024.33,JEFFERSON C,519.8616685660282,0.429,7157999.7,935.093407,84,49,5,539.6851,456.027,54231.899,51.0177789275635,5255645.828,4944.163525870178,4945121.47,4652.042775164628,10144610,9543,3264024,3070,Rural,63400,25019,660344,303146.53469380003,176238,1428.497809971778,0.02955225275731236,53.150000000000006,6378000,302400,367500,51000,720900,647622.12,15945.000000000002,235200,7700.989076280469,1518493.172,2210260.8747832575,1428.497809971778,6667658.216086138,-1745531.158,3070.577920978363,-1642.0801110065852,-106480.78391386196,-100.17006953326563,4785.101449275362,5223.913043478261,561.7100318200373,1200,638.2899681799627,449.58673469387753,600,150.41326530612247
3400,JONES COUNTY,1325.2018927444797,4913281.452,576.4056137963398,704400,0,64354033.92,10685807.468,6296.131681370249,2802280,59440752.468,6973.340270764899,48754945,10685807.468,10685807.468,14676780.15,8524,12.532828035582142,49078756,5757.714218676678,5719.726067573909,54358445,6377.105232285312,213,624,688,620,597,641,573,626,628,652,679,672,560,556,0.2359,1977,587,123,0,105,73,14,64,290,88,343,5,470,5,5,1585,381635981,24411833.97,JONES COUNT,680.1338034639415,0.206,18990452.13,7660.86304,865,622,98,2010.8116,1755.9440000000002,381635.981,44.77193582824965,43672637.532,5123.491029094322,39681664.85,4655.286819568278,79256078,9297,24411833,2863,Rural,102600,46981,6678155,2496790.02543584,718492,1253.61420319099,0,426.20000000000005,51144000,3114000,4665000,999600,8778600,2412973.92,127860.00000000001,1186200,7549.745884561239,10685807.468,17375589.158400003,1253.61420319099,53668226.452,-13726026.501999998,2863.8941776161423,-1610.2799744251522,-690218.5480000004,-80.97355091506324,4213.347003154574,5538.548895899054,1241.6827242471845,1200,-41.682724247184524,363.42539200809307,600,236.57460799190693
3500,KEMPER COUNTY,334.24409448818915,142524.7455141684,161.227087685711,0,203995.50551416937,6938208.305514169,1873316.2424888257,5729.51590839971,2802310,6795683.5600000005,7687.42484162896,5223304,1572379.56,9677971.52,1572379.56,884,1.1539308915126445,5063006,5727.382352941177,5908.714932126697,5823628,6587.814479638009,22,64,69,47,57,58,48,64,52,68,79,107,72,52,0.491,319,0,13,0,5,5,5,5,36,5,27,0,26,0,0,123,345641840,7984702.55,KEMPER COUN,766.0770731609392,0.38,4120973.57,806.191011,67,55,5,434.044,335.92,345641.84,390.997556561086,-3854343.5200000014,-4360.117104072399,4251248.4399999995,4809.104570135746,14151348,16008,7984702,9032,Rural,73600,31103,662251,267481.76264832,212390,1778.7099095022625,0.03846069108487356,44.2,5304000,241200,412500,51000,704700,520852.8,13260,191400,7848.651929314671,9677971.520000001,1873316.2424888257,2119.136020914961,5064892.063025343,-6111386.307511174,9032.4689479638,-6913.332927048839,-758735.9369746568,-858.2985712382997,5214.574803149606,5548.818897637795,616.254947996793,1200,583.745052003207,665.7993730407524,600,-65.79937304075236
0420,KOSCIUSKO,789.5938303341909,1431403.3959999997,674.2361733396147,31200,0,16046929.32,3053274.9239999996,6120.421288742346,2802340,14615525.924,6884.373963259538,11562251,3053274.9239999996,3053274.9239999996,3480603.2100000004,2123,13.88364053689658,11686571,5504.743758831842,5446.185115402732,12891123,6072.125765426284,126,150,149,149,130,139,160,187,141,172,185,147,110,161,0.3232,573,26,34,0,28,19,5,18,85,5,76,5,109,5,0,380,109045533,5823437.56,KOSCIUSKO,152.91378326585195,0.301,9306818.41,1876.07778,222,157,10,686.1536,639.023,109045.533,51.36388742345737,9837848.076,4633.936917569477,9410519.79,4432.651808761187,19124228,9008,5823437,2743,Town,97600,32570,1771548,642541.40936476,37629,1438.1888478568062,0,106.15,12738000,799200,1177500,102000,2078700,823384.32,31845,343800,7558.610136599153,3053274.9239999996,4332670.9164,1438.1888478568062,12993654.396000002,-2770162.636,2743.02287329251,-1304.834025435704,102531.39600000158,48.29552331606283,4554.107969151671,5343.701799485862,936.4396096803399,1200,263.5603903196601,65.67015706806282,600,534.3298429319372
3600,LAFAYETTE COUNTY,1779.9095840868,1745824.080000002,607.877465181059,46800,0,21267605.76,4986644.432,5668.858401114207,2802370,19521781.68,6797.27774373259,15004848,4516933.680000001,4986644.432,4516933.680000001,2872,5.265027287859731,14682761,5112.381963788301,5224.529247910864,16729384,5824.994428969359,88,209,223,193,212,172,210,218,207,238,233,241,176,211,0.1609,872,39,46,0,34,41,5,5,158,13,84,5,152,5,5,554,178094444,12444490.33,LAFAYETTE C,545.4862516329878,0.157,4294321.9,2487.40988,344,186,23,462.1047999999999,450.904,178094.444,62.01060027855153,11742739.568,4088.6976211699166,12212450.32,4252.245933147632,29724624,10349,12444490,4333,Town,149100,53438,1883710,811507.5966999601,343697,1572.7484958217271,0,143.6,17232000,1238400,1395000,234600,2868000,554525.7599999999,43080,523200,7405.155208913649,4986644.432,5742253.555200001,1736.2968077994428,16280961.328000002,-7457845.898,4333.0398084958215,-2596.7430006963787,-448422.6719999984,-156.13602785515286,3406.3471971066906,5186.2567811934905,1756.1115935172286,1200,-556.1115935172286,394.1479357798165,600,205.85206422018348
3700,LAMAR COUNTY,1369.8213360952873,7092150.570000008,690.166462631375,400800,0,76484743.2,18456790.856,5646.939698715454,2802400,69392592.63,6752.879781043207,53336592,16056000.63,18456790.856,16056000.63,10276,18.4821098768896,57470339,5592.676041261191,5190.404048267808,59466669,5786.947158427403,256,785,759,698,727,684,761,721,775,815,923,849,712,639,0.186,3020,334,207,0,81,54,5,46,379,33,424,16,676,5,5,1926,659171102,38313782.71,LAMAR COUNT,555.9971274085605,0.16699999999999998,22842073.31,9204.80556,1136,752,43,1911.336,1716.092,659171.102,64.14666231996885,41009878.144,3990.840613468276,43410668.37,4224.471425652005,99936320,9725,38313782,3728,Rural,177100,60830,7523075,3018306.42710432,905221,1562.4757327753991,0,513.8000000000001,61656000,4089600,5640000,438600,10168200,2293603.2,154140.00000000003,1812000,7443.046243674582,18456790.856,20650880.664,1796.1065449591279,58027952.344000004,-19856991.854000002,3728.472431880109,-1932.3658869209812,-1438716.6559999958,-140.0074597119492,3895.9476954945626,5265.76903158985,1579.1605594747966,1200,-379.1605594747966,299.7420529801324,600,300.2579470198676
3800,LAUDERDALE COUNTY,1307.8603603603606,1720256.447999999,291.0755411167511,115200,0,43571170.8,9353906.352,5789.723256852792,2802430,41850914.352,7081.37298680203,32497008,9353906.352,9353906.352,9782627.04,5910,9.094489642445753,32009830,5416.21489001692,5498.6477157360405,36231952,6130.617935702199,79,451,471,407,404,394,421,428,447,428,496,506,427,439,0.2524,1942,96,111,0,84,43,5,32,185,32,183,5,198,5,5,893,334068084,17790339.4,LAUDERDALE,649.8440519869175,0.185,12958370.16,5234.47296,467,379,42,1491.684,1093.35,334068.084,56.52590253807106,26878045.648,4547.89266463621,26449324.96,4475.351093062606,54863940,9283,17790339,3010,Rural,114600,52855,3790720,1716854.16987404,890464,1582.7252710659898,0,295.5,35460000,1681200,2842500,428400,4952100,1790020.8,88650,1165200,7372.448527918781,9353906.352,11764216.116,1582.7252710659898,34217264.448,-8436433.047999999,3010.2097123519457,-1427.4844412859559,-2014687.552000001,-340.8946788494077,4268.828828828829,5576.689189189189,1150.950315129773,1200,49.04968487022711,458.529351184346,600,141.470648815654
3420,LAUREL,1764.2687927107063,3490997.9499999993,1287.241132005899,232800,0,20873499.84,5635844.956800001,5618.6043079646015,2802460,17382501.89,6409.477098082596,13360553,4021948.89,6061171.2,4021948.89,2712,185.55971238482408,15119073,5574.879424778761,4926.457595870206,14896107,5492.6648230088495,111,227,227,224,220,168,212,203,187,189,202,182,175,148,0.4761,419,194,39,0,29,32,5,27,87,20,84,5,101,5,5,424,216470400,14655250.7,LAUREL,14.615241450556374,0.336,8772059.28,2311.04469,217,192,30,1291.1832000000002,911.232,216470.4,79.81946902654867,8834935.8,3257.719690265487,10874158.11,4009.64532079646,29988580,11057,14655250,5403,Town,84700,31481,1752686,818523.83752272,182120,1483.0195022123894,0,135.6,16272000,781200,1440000,306000,2527200,1549419.8400000003,40680,251400,7696.718230088495,6061171.2,5635844.956800001,2078.113922123894,15237654.8832,-9019405.743199999,5403.853502949853,-3325.7395808259585,341547.8831999991,125.93948495575205,3992.4510250569474,5756.719817767654,633.9331533454896,1200,566.0668466545104,434.65393794749406,600,165.34606205250594
3900,LAWRENCE COUNTY,1040.8118811881186,373789.5332574919,220.39477196786083,20400,107945.65325749264,12908845.333257493,3469638.06,5565.570326213144,2802490,12535055.8,7390.952712264151,9634705,2900350.8000000003,3469638.06,2900350.8000000003,1696,3.9392133131142626,9340471,5507.353183962264,5680.840212264151,10742040,6333.75,0,146,128,121,137,110,133,124,106,140,146,158,119,102,0.3284,581,17,27,5,34,5,5,16,96,5,34,0,66,5,5,294,123915645,7374467.95,LAWRENCE CO,430.5428178651175,0.257,4744510.8,1567.43825,196,87,20,556.9664,435.872,123915.645,73.06346992924529,7272401.94,4287.972841981132,7841689.199999999,4623.6375,18483122,10898,7374467,4348,Rural,94800,41914,1246734,517424.265804,300491,1710.1125000000002,0.010607866868857374,84.80000000000001,10176000,705600,652500,204000,1562100,668359.68,25440.000000000004,348600,7611.347484232012,3469638.06,3485388.2399795232,2045.777158018868,9439207.273257492,-3904829.89,4348.153272405661,-2302.3761143867923,-1302832.726742508,-768.1796737868563,4114.633663366337,5155.445544554455,929.0044530585687,1200,270.99554694143126,517.1962134251291,600,82.80378657487086
4000,LEAKE COUNTY,680.2288888888888,990938.1611127816,391.36578243000804,327600,99596.48511278415,19508907.20511278,3731170.044,6231.333791908682,2802520,18517969.044,7313.573872037915,14786799,3731170.044,3731170.044,4451293.98,2532,4.344414921585149,14271744,5636.549763033176,5839.968009478673,16486274,6511.166666666667,0,200,214,182,170,164,183,153,179,221,230,214,146,178,0.3133,703,273,41,0,84,19,5,24,53,13,104,5,102,0,0,445,133256073,5407327.41,LEAKE COUNT,582.8172597925218,0.289,10802074.2,2305.08907,239,198,13,793.2756,731.7479999999999,133256.073,52.62878080568721,12755103.956,5037.560804107425,12034980.02,4753.151666666667,22160279,8752,5407327,2135,Town,83300,37096,2171897,753334.28731416,330948,1473.6058625592418,0.006555850784148509,126.60000000000001,15192000,860400,1485000,132600,2478000,951930.7200000001,37980,421800,7704.939654467923,3731170.044,5267404.945380451,1473.6058625592418,15777737.161112782,-1676157.366,2135.595343601896,-661.989481042654,-708536.8388872184,-279.83287475798534,4826.437777777778,5506.666666666667,949.650143423244,1200,250.349856576756,470.7652916073969,600,129.23470839260312
4100,LEE COUNTY,1233.2423935091274,1320372.175999999,209.4831312073611,150000,0,45783390.6,10281198.424,5632.586415357766,2802550,44463018.424,7054.2627993019205,34181820,10281198.424,10281198.424,10289808.54,6303,20.45800627480389,33279992,5280.024115500555,5423.103284150405,38110402,6046.39092495637,0,501,507,496,465,426,464,476,487,499,522,530,428,433,0.246,1605,125,84,0,87,36,5,39,227,11,141,5,341,5,5,984,367185658,23825813.85,LEE COUNTY,308.0945384087982,0.196,12212271.08,5627.86111,655,310,21,1550.538,1235.388,367185.658,58.25569696969697,27829203.576,4415.231409804855,27820593.46,4413.86537521815,63332487,10047,23825813,3780,Rural,121200,49723,3681223,1827354.36881476,540267,1631.1595151515153,0,315.15000000000003,37818000,2358000,2325000,214200,4897200,1860645.6,94545.00000000001,963000,7263.745930509282,10281198.424,12361515.462000001,1631.1595151515153,35502192.176,-13544615.426,3780.075178486435,-2148.91566333492,-2608209.824000001,-413.80450959860445,3733.4918864097363,4966.734279918864,1178.5292387640677,1200,21.470761235932287,336.614953271028,600,263.385046728972
7612,LELAND,1138.4466019417478,519025.4624271756,741.4649463245369,0,55740.31242717496,5431104.312427175,1466398.1643553374,5663.865925816911,2802610,4912078.85,7017.255499999999,3775526,1136552.85,1821726.508,1136552.85,700,3.6728497041148818,3691126,5273.0371428571425,5393.608571428572,4209455,6013.507142857143,42,43,40,50,54,44,57,55,53,66,54,43,45,29,0.5896,248,0,5,0,5,5,0,15,36,5,5,0,27,0,0,90,65061661,3894638.12,LELAND,190.5877061116207,0.305,5355699.91,631.15,68,30,5,412.72,213.5,65061.661,92.94523,2387728.492,3411.040702857143,3072902.15,4389.860214285714,8260831,11801,3894638,5563,Town,72000,38088,403540,196738.47161756,139560,1623.6469285714288,0.013271502958851182,35,4200000,244800,225000,51000,520800,495264.00000000006,10500,148800,7758.720446324536,1821726.508,1466398.1643553374,2094.854520507625,3964706.1480718376,-2428239.9556446625,5563.768742857143,-3468.914222349518,-244748.8519281624,-349.6412170402318,3917.864077669903,5056.310679611651,476.6875160340182,1200,723.3124839659818,562.741935483871,600,37.258064516129025
4300,LINCOLN COUNTY,1310.7091722595078,463862.5480000004,165.96155563506272,14400,0,20403967.2,3318204.652,6112.974077996422,2802640,19940104.652,7134.205599999999,16621900,3318204.652,3318204.652,5003717.49,2795,6.414606713935994,16291711,5828.876923076923,5947.0125223613595,18532287,6630.514132379249,0,218,247,188,207,207,218,221,227,219,240,237,176,171,0.2343,1000,12,22,0,19,12,5,27,122,5,58,0,167,5,5,437,118507309,6118841.939999999,LINCOLN COU,435.7242968501481,0.204,4856062.13,2580.22472,308,124,15,654.8685,570.18,118507.309,42.39975277280858,15214082.348,5443.321054740609,13528569.51,4840.275316636851,24773132,8863,6118841,2189,Rural,95000,50288,1605913,815307.9485986,325768,1187.1930776386405,0,139.75,16770000,1108800,930000,153000,2191800,785842.2000000001,41925,600000,7300.167155635062,3318204.652,5509071.144,1187.1930776386403,17085762.548,-2800637.287999999,2189.209996422182,-1002.0169187835418,-1446524.4519999996,-517.5400543828264,3592.646532438479,4903.355704697987,1244.9949090521227,1200,-44.994909052122694,325.768,600,274.232
2422,LONG BEACH,927.6119691119693,539144.6160000004,184.0712243086382,57600,0,21727427.16,4251399.544,5966.550910208262,2802670,21188282.544,7233.964678729942,16936883,4251399.544,4251399.544,5098537.17,2929,180.4985717233992,17060468,5824.6732673267325,5782.479685899624,18883471,6447.071013997952,37,194,226,211,178,214,242,216,199,245,269,237,208,205,0.2292,657,48,60,0,74,30,5,16,95,14,105,5,109,0,5,511,151835698,10147927.49,LONG BEACH,16.227275219044266,0.171,10563525.94,2663.46667,278,221,19,671.3267999999999,500.859,151835.698,51.838749743939914,14632071.456,4995.5860211676345,13784933.83,4706.361840218505,29185959,9964,10147927,3464,Suburb,151300,53491,2371597,852141.64659312,222298,1451.4849928303174,0,146.45000000000002,17574000,1000800,1657500,193800,2852100,805592.1599999999,43935.00000000001,394200,7418.03590303858,4251399.544,5866405.3332,1451.4849928303174,17476027.616,-5896527.946,3464.6389518607034,-2013.153959030386,-1407443.3839999996,-480.52010378968953,4578.372586872587,5505.984555984556,1269.3395326882824,1200,-69.33953268828236,338.3531202435312,600,261.6468797564688
8020,LOUISVILLE,-138.35069444444434,360023.580539491,142.69662328160575,6000,127861.69053949435,18447942.250539493,4553163.888,5507.244693832537,2802700,18087918.67,7169.2107292905275,13902751,4185167.67,4553163.888,4185167.67,2523,4.155359423044693,13490290,5346.9242964724535,5510.404676971859,15500621,6143.726119698771,39,173,208,176,155,145,184,163,214,234,212,206,189,185,0.3781,958,5,22,0,30,5,5,11,57,5,33,5,110,0,5,288,162612996,8706891.66,LOUISVILLE,607.1676943294018,0.3,8989137.49,2317.5366,197,81,10,953.9463,756.9,162612.996,64.45223781212843,10947457.112,4339.063460959175,11315453.33,4484.920067380103,24684119,9783,8706891,3451,Town,84900,34724,1458545,767365.87391684,483678,1658.8060523186684,0.008446405769553068,126.15,15138000,709200,607500,102000,1418700,1144735.56,37845,574800,7311.907352572133,4553163.888,4980944.407645663,1804.6626587395958,13894778.362539493,-4153727.772,3451.0073959571937,-1646.3447372175979,-1605842.6374605075,-636.4814258662336,5064.392361111111,4926.041666666667,804.4120239439474,1200.0000000000002,395.58797605605287,504.8830897703549,600,95.1169102296451
4400,LOWNDES COUNTY,1224.4705215419503,2455692.6000000015,466.7729709180767,34800,0,38706985.68,10450886.1336,5370.860966812393,2802730,36251293.08,6890.570819235886,27863499,8387794.080000001,14721070.056,8387794.080000001,5261,11.971104316286183,27400597,5208.248812012926,5296.236266869417,31065904,5904.942786542482,133,366,424,356,356,354,401,355,421,403,482,401,341,389,0.2349,1571,29,77,0,74,42,5,25,181,20,161,5,282,5,5,874,525752502,32506676.7,LOWNDES COU,439.4749106682356,0.182,11894740.24,4739.23333,537,315,30,1235.8089,957.502,525752.502,99.9339482988025,16344833.944,3106.792234176012,22678109.92,4310.608234176012,64238611,12210,32506676,6178,Rural,139400,61457,3521717,1550810.29741144,514790,1594.3345523664705,0,263.05,31566000,1933200,2362500,306000,4601700,1482970.68,78915,942600,7357.343790153963,14721070.056,10450886.1336,1986.48282334157,28256099.5464,-22055790.5664,6178.8018817715265,-4192.319058429956,-2809804.4536000006,-534.0818197300896,3992.87641723356,5217.34693877551,1254.8949092464377,1200,-54.89490924643769,327.6830044557607,600,272.3169955442393
